id,用户id,评论内容,评论时间,评分,点赞数,ip属地,景区名
172255163,189750871,滦州蜜瓜，是滦县另一特产。以其皮薄、个大、入口沙甜、易于保管闻名京津，被誉为“蜜瓜之乡”。滦州蜜瓜种植始于辽代。据传辽太祖耶律阿保机建滦之始，考察南部沙地较多，且光照时间长，昼夜温差大，适应蜜瓜种植。,2022-08-21,5.0,0,北京,滦州古城
175043962,90900318,位于唐山市滦州市的一座古城，虽然都是后建造的仿古建筑，但是还是有一定的游玩价值,2023-02-28,5.0,0,河北,滦州古城
172942064,1200071,这里是位于中国大陆北方河北省北部唐山市滦州的一座古城，滦州古城位于滦河旁边，是当地著名的旅游景点。,2022-10-03,4.0,0,河北,滦州古城
174494807,1200071,这里是位于中国大陆北方河北省东部唐山市滦州市的一处大型旅游景点，滦州古城内部有很多仿古建筑物。,2023-01-04,4.0,0,河北,滦州古城
175530389,62655848,其实我觉得吧总的来说还不错呢！,2023-04-16,3.0,0,黑龙江,滦州古城
174358101,237721328,"【景色】重建的古城
【趣味】还不错
【性价比】凑合吧",2022-12-27,4.0,1,河北,滦州古城
173366398,237721328,"【景色】很有特色，古香古色
【趣味】还不错
【性价比】可以吧",2022-10-29,4.0,0,河北,滦州古城
172951591,61329476,环境保护的还是可以的，虽没有知名的景点那样，但也很不错哦,2022-10-04,4.0,0,河北,滦州古城
172458726,149565566,景色很不错，值得去的地方，有空的时候可以去看看走走玩玩,2022-09-01,4.0,0,河北,滦州古城
172609230,237721328,"【景色】古色古香，还不错
【趣味】可以吧
【性价比】一般",2022-09-11,4.0,0,河北,滦州古城
174539511,61329476,城市有一点破旧，看不到他原本的模样，社会发展太快了,2023-01-09,4.0,0,河北,滦州古城
173372608,149565566,"【景色】不错
【趣味】不错
有很多的小吃和优美的景色",2022-10-29,4.0,0,河北,滦州古城
173997067,31024605,"【景色】不错，
【趣味】不错，
【性价比】不错。",2022-12-06,4.0,0,天津,滦州古城
173641164,50174508,是一做历史与现实生活的文化之城,2022-11-14,4.0,0,天津,滦州古城
172454813,31024605,"【趣味】可以，
【性价比】可以。",2022-09-01,4.0,0,江苏,滦州古城
178097515,2162638,滦州古城还可以，挺热闹的地方。,2023-08-02,5.0,0,辽宁,滦州古城
177760914,182326811,周边旅游目的地之一，古色古香。,2023-07-26,5.0,0,河北,滦州古城
177707420,41518121,可以去看看，性价比还是可以的。,2023-07-23,5.0,0,河北,滦州古城
174965512,366096918,滦州古城深研滦州千百年悠久历史，详读华夏民族南北融合之美，以研山为骨，以滦水为魂，以人文为韵，以绿林为脉，开发滦州古城并将其打造国家级135—140天景区。52亿元巨资兴建滦州古城，气势非凡。2000余亩占地，兴北方盛世之风，载千古圣贤至高品格,2023-02-20,5.0,1,江苏,滦州古城
174773781,284718272,去年夏天去了一趟，正赶上下雨 住了一宿古香古色的客栈，就在环城河边 趁着灯光 下着小雨，真是太美了。雨停之后坐了夜游船，河上有花船演出 还可以近距离打招呼。可惜不能传多个视频。是个“北方平价小江南”,2023-01-31,5.0,1,河北,滦州古城
178226047,314718260,现代的建筑，古时候的风格，自己体会吧,2023-08-10,4.0,0,广东,滦州古城
177779787,186247143,唐山市东边，算是唐山旅游的一个选择。还可以吧，但特色不足，比较同质化，都是那一套，简单转转即可。,2023-07-28,3.0,0,河北,滦州古城
174965079,196837749,滦州古城，位于河北省唐山市滦县滦州镇。三千年大河之畔的盛世古城，采撷群山壮丽构筑其骨，掬一捧滦河俊秀勾画其容。将26个民族独特风情织入古老的明清建筑，,2023-02-20,5.0,1,江苏,滦州古城
178533803,62655848,其实我觉得吧总的来说还不错呢！！！,2023-08-21,3.0,0,黑龙江,滦州古城
172283847,226998158,滦州古城，景色有古老城市的风范，民宿挺好，值得游览，不错不错,2022-08-22,5.0,0,河北,滦州古城
173863090,90900318,仿造古城结构建设的一个古城，有水从中流过，值得一去的地方,2022-11-28,5.0,0,河北,滦州古城
173468883,27081795,景色优美，古香古色的古城，商业文化比较重，感受历史的气息,2022-11-04,5.0,0,北京,滦州古城
174486976,17175735,环境不错，景色优美，值得一去。,2023-01-04,5.0,1,广东,滦州古城
173345865,217731884,有历史底蕴的地方给人不一样的感觉，努力提升城市形象,2022-10-28,5.0,0,河北,滦州古城
173221985,273018664,"【景色】不错不错
【趣味】很好很好
【性价比】不错不错",2022-10-20,5.0,0,河北,滦州古城
172394967,261594252,这里值得一游，古迹，建筑很有特色，增加不少见识,2022-08-28,5.0,0,浙江,滦州古城
174606088,4769272,景色宜人，风景如画，古香古色，宛如穿越一般,2023-01-16,5.0,0,河北,滦州古城
174517112,23043471,滦洲古城建筑挺漂亮👍👍👍👍👍👍,2023-01-06,5.0,0,天津,滦州古城
172925832,487578,适合避暑的好地方，古城很有特色，适合休闲游,2022-10-02,5.0,0,上海,滦州古城
175639358,161811952,古城文化底蕴深厚，历史文化悠久。,2023-04-27,5.0,0,贵州,滦州古城
174968634,174381108,虽然不是真的古城 ，但也很有意境。,2023-02-21,5.0,0,河北,滦州古城
175919644,174381108,人工打造，模仿江南，很有意境。,2023-05-23,5.0,0,河北,滦州古城
175627125,182326811,有时间可以周边转转，东西一般。,2023-04-26,5.0,0,北京,滦州古城
175594460,4397266,滦州古城是一个休闲娱乐的好地方,2023-04-23,5.0,0,河北,滦州古城
175447695,8285238,挺不错的，环境优美，真心不错。,2023-04-09,5.0,0,山东,滦州古城
175426075,7081136,这里风景真不错，这里风景真不错,2023-04-06,5.0,0,浙江,滦州古城
175148240,154254189,不错的地方大家可以来体验一下。,2023-03-11,5.0,0,北京,滦州古城
179080327,37905864,几年前来过，印象还不错，古香古色。这次带小孩再来失望至极，景区管理极差，垃圾桶堆满散发恶臭，浓重的商业气息，别管古北水镇还是凤凰古城都有宵禁，滦州古城这里十一点了还有人在唱歌，对于住在中心地带并且带小孩根本无法休息。唯一欣慰的是有些商户物价良心招呼热情，景区不收门票，停车方便。,2023-09-23,2.0,0,河北,滦州古城
171832279,20928016,滦州古城位于河北省唐山市滦县，古老的明清建筑，与民族风情交织，占地200多亩，国家AAAA级景区。值得细细品味。,2022-07-30,5.0,0,北京,滦州古城
175126642,201340936,"先说这个古城，是拆迁了当地几个村后新修的，基本没有可以称得上是古迹的建筑，真正以前的老滦县县城在这片街区的南边，还没有大量开发。
里边街道本身就是仿古小吃街，如果不考虑真迹，只是当个感受古风古韵的地方还是可以的，毕竟进城不收门票，而且那个塔和河道的设计确实不错，的确有很多能拍出好照片的角度。
总而言之，来这儿旅游，心态上当北方的横店就行了。

⚠️⚠️⚠️⚠️⚠️警告！！⚠️⚠️⚠️⚠️⚠️警告！！⚠️⚠️⚠️⚠️⚠️
古城东门旁边有个文庙，一进门说好一根红带子十块钱，然后不由分说就拉人坐下在带子上写字念叨，念叨完了张嘴就要几百香火钱，简直就是匪窝。孔夫子一生不语怪力乱神，收徒传道受业也就几条肉干，倘若天上有知，看到自己的庙盘踞着这种东西，不知该作何感想。
这个文庙，以及对面的武庙，还有中轴线上的月老祠，都是这类存在，进门给你免费香不要拿，实在想进去看看就拍完照就走，不要和里面的人接触攀谈，被缠上了很麻烦很麻烦。这里也希望滦州古城官方能够整顿一下，还游客一个安心旅游的环境。",2023-03-08,2.0,7,北京,滦州古城
175828207,3226404,商业开发建设的文旅小镇，可以去逛逛，物价还可以，不算太贵。,2023-05-13,4.0,0,北京,滦州古城
174836322,149565566,景色优美值得去的地方，夜景现在也很不错,2023-02-06,4.0,1,河北,滦州古城
171740706,344102253,非常不错古香古色的还有水系 还有古塔 去过两次了 从天津出发几乎都是高速 下高速有一段修路体验非常差劲😂,2022-07-25,5.0,0,天津,滦州古城
175459101,61329476,岁月的变迁没有给这座古城带来更多的惊喜，社会发展太快了吗,2023-04-10,4.0,0,河北,滦州古城
172566590,5450322,还是前几年去的，觉得挺不错，现在应该更好了,2022-09-08,5.0,0,河北,滦州古城
171706734,8903616,这里环境卫生干净整洁，非常值得一去的地方。,2022-07-23,5.0,0,山西,滦州古城
174324922,7042574,风景秀丽，古香古色，适合三五好友休闲饮茶,2022-12-25,5.0,0,北京,滦州古城
172240067,207800841,不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错,2022-08-20,3.0,0,河北,滦州古城
172609711,106506918,去年去过一次，那里的晚上的夜景很漂亮。,2022-09-11,5.0,0,北京,滦州古城
171911253,70931907,"【景色】不错
【趣味】不错
【性价比】不错",2022-08-03,5.0,0,北京,滦州古城
174537800,8221017,好一座古城！好一片风光，好一片人文！,2023-01-09,5.0,0,湖北,滦州古城
173671311,25490231,以契丹文化为主导，复原上河图不夜盛景,2022-11-16,5.0,0,甘肃,滦州古城
172927949,17175735,景色优美！环境舒适宜人！😀😀😀,2022-10-02,5.0,0,广东,滦州古城
173424558,31193998,不错的地方，特别好的环境，超级喜欢,2022-11-01,5.0,0,吉林,滦州古城
173135593,4769272,古香古色，宛如穿越一般，北方的水乡,2022-10-15,5.0,0,河北,滦州古城
174898116,3310927,"毫无古迹可言，完全是平地起了几条商业街，妥妥的人造景观。二月份来的，餐饮都没开，大面积贴的出租出售的房产商铺，估计夏天来最多是个图热闹吃饭的地方，还大多是烧烤，空气质量可想而知。不可能再来，幸亏只是路过。
【景色】
【趣味】
【景色】",2023-02-13,1.0,1,河北,滦州古城
172113007,84014222,回来一肚子火，古城离唐山市区很近，一直想带孩子去看看，其实已经做好心里准备，可没想到却如此糟糕，，说是古城，就像唐山新街差不多，一半店铺都是出租出售，里面就是卖小吃的那么一个地方，一个字，贵贵贵，两个字难吃，难吃，难吃，不去后悔一辈子，去了后悔十辈子，怎么会有这么一个破地方，,2022-08-14,1.0,0,河北,滦州古城
172138486,414734988,看了图片惊讶于昔日的古城居然有如此风光的时候，现在却已经破败没落了。好多店铺都不干了，船呀水呀也没了，很多以前有的项目都没了，让人心里还有点唏嘘。,2022-08-15,2.0,0,河北,滦州古城
176025858,93726715,不收门票，但是很小，也没什么特点,2023-06-02,2.0,1,天津,滦州古城
174815418,234772585,这个季节去体验十分差劲，基本上全是喇叭里的广告声。套圈，沙包，臭豆腐等声音不绝于耳，严重影响在里面的体验。虽然没有门票，但感觉往返一百多公里去那里十分不值。,2023-02-04,1.0,0,河北,滦州古城
172217255,83429324,清晨，细雨蒙蒙，古城平静，漫步在河道两旁，小桥流水、河道蜿蜒、河柳低垂、明清建筑，仿佛到了江南，此时若有个小船穿过，若再传来琴声……,2022-08-19,2.0,1,北京,滦州古城
174412248,62655848,其实我觉得吧总的来说还不错吧台！,2022-12-30,3.0,0,黑龙江,滦州古城
172866394,62655848,其实我觉得吧总的来说还不错吧！,2022-09-29,3.0,0,黑龙江,滦州古城
175043126,149565566,很不错的选择前几年去过几次祈福的人很多,2023-02-28,4.0,0,河北,景忠山
173472775,20928016,景忠山峰峦叠嶂，景色宜人，空气清新，是登山赏景，放松身心的好地方。,2022-11-04,5.0,0,北京,景忠山
173840421,273018664,"【景色】不错不错不错
【趣味】很好很好很好
【性价比】不错不错，",2022-11-26,5.0,0,河北,景忠山
173467718,41518121,烧香拜佛的地方，没有可以观赏的景观，爬到上面要2个小时,2022-11-04,5.0,0,河北,景忠山
172553662,226998158,历史悠久的名山，景色不错，非常值得游览，不错不错不错,2022-09-07,5.0,0,河北,景忠山
172247082,273018664,"【景色】不错不错
【趣味】很好很好
【性价比】不错不错",2022-08-20,5.0,0,河北,景忠山
171914701,85058233,名山大川风景如画高山绿树忒美啊,2022-08-03,5.0,1,河北,景忠山
172638881,226998158,景色不错，非常值得游览，特别喜欢的地方，不错不错,2022-09-13,5.0,0,河北,景忠山
173619935,154254189,很不错的地方，大家可以找空可以来看看,2022-11-13,5.0,0,北京,景忠山
172231819,73523519,地方不错，周末有时间可以去看看。,2022-08-20,5.0,0,河北,景忠山
172038792,5450322,国家4A景区，非常的不错哦。。。,2022-08-10,5.0,0,河北,景忠山
171704432,244188085,不错。。。。。。。。。。。。。。,2022-07-23,5.0,0,天津,景忠山
172065312,154254189,挺不错的地方，大家可以来看看。,2022-08-11,5.0,0,河北,景忠山
173064862,1200071,这里是位于中国大陆北方河北省唐山市迁西县北边的一处著名旅游景点，在当地这里很有名气山上还有一座寺庙。,2022-10-11,4.0,0,河北,景忠山
174565133,1200071,这里是位于中国大陆北方河北省东部唐山市迁西县的一处大型旅游景点，这里山上还有寺庙，游客很多。,2023-01-11,4.0,0,河北,景忠山
174483241,237721328,"【景色】风景不错，山顶有寺庙
【趣味】挺好的
【性价比】还行吧",2023-01-03,4.0,0,河北,景忠山
172457639,237721328,"【景色】山挺高，上有寺庙
【趣味】挺好的
【性价比】还行吧",2022-09-01,4.0,0,河北,景忠山
172754188,149565566,景色不错，爬爬山看看大好河山，轻松愉快的一天,2022-09-21,4.0,0,河北,景忠山
175045538,273018664,"【景色】不错不错
【趣味】很好不错
【性价比】很好不错",2023-02-28,5.0,0,河北,景忠山
176384674,273018664,"【景色】不错不错
【趣味】很好很好
【性价比】还可以",2023-06-19,5.0,0,河北,景忠山
175990598,41518121,爬山就要3个小时，上面什么都没有，就是一个字累,2023-05-30,5.0,0,河北,景忠山
175531072,85058233,美丽的地方。风景很美，高山流水美吧胜收,2023-04-16,5.0,0,河北,景忠山
177566452,1200071,这里是位于中国大陆北方地区河北省东部唐山市迁西县境内的一座山，是当地著名旅游度假景区，山上还有寺庙，来往的游客很多。,2023-07-12,4.0,0,河北,景忠山
175832450,154254189,很不错的地方大家可以来体验一下。,2023-05-14,5.0,0,北京,景忠山
175996977,174381108,佛教圣地。信徒众多，景色宜人。,2023-05-31,5.0,0,河北,景忠山
174905113,154254189,很不错的地方，大家都来看看吧。,2023-02-14,5.0,0,北京,景忠山
175481125,1200071,这里是位于中国大陆北方地区河北省东部唐山市迁西县的一处著名旅游景点，这座山是当地有名的地方，来往的游客很多。,2023-04-12,4.0,0,河北,景忠山
174499419,5450322,景忠山现为国家AAAA级景区、省级文物保护单位、省级森林公园、省级风景名胜区、河北最美30景、唐山八景。值得去哦,2023-01-05,5.0,1,河北,景忠山
175484548,237721328,"【景色】山上有寺庙，古色古香，树木很茂盛
【趣味】挺好的
【性价比】还行吧",2023-04-12,4.0,0,河北,景忠山
174904978,237721328,"【景色】很不错，山顶有古寺，很高
【趣味】每年庙会很热闹
【性价比】还行吧",2023-02-14,4.0,0,河北,景忠山
171911191,20928016,景忠山位于河北省迁西县，海拔610米，是宗教圣地。清康熙帝曾御提天下名山。苍松蔽日，峡谷清幽，云雾飘渺。,2022-08-03,5.0,0,北京,景忠山
172415168,284856714,"唐山附近最值得去的山，小伙伴们有机会一定要多爬爬山
【性价比】",2022-08-29,5.0,0,河北,景忠山
175190339,27787903,景色不错，但是管理混乱，游客中心门口的开放式空地停车一口价10元，骑车大姨过来让你交费。早上景区门口一堆卖香的小贩，会骗你说山上香贵，不要请香！请了也不让带入景区，带到景区了大殿里也不让上自带香，殿里提供免费香火，祈福供奉香烛之类才单独收费。景区现在不收门票，直接进门就行，没人检票没人验票完全敞开。总结一句：不用请香，不用买票！,2023-03-15,2.0,0,河北,景忠山
178878475,90900318,位于河北省唐山市迁西县的一座名山，这里是烧香拜佛的好去处，这里有美丽的风景，辉煌的庙宇,2023-09-09,5.0,0,河北,景忠山
178248388,20928016,景忠山位于河北省唐山市，景色很美，是健身登山的好地方，空气清新。,2023-08-11,5.0,0,北京,景忠山
178301322,154254189,这是一个很不错的地方大家可以来体验一下。,2023-08-15,5.0,0,北京,景忠山
178740648,174381108,景色很美，上香求佛保佑的很多。,2023-09-01,5.0,0,河北,景忠山
174954941,196837749,景忠山旅游区位于迁西县三屯营镇。据县志记载，景忠山旧有二名，南曰明山，北曰阴山。明天顺年间，蓟镇总兵府移驻三屯营时，曾按前朱雀、后玄武、左青龙、右白虎的分法，给此山改名为朱雀山。后因山中建有“三忠祠”，人们取景仰忠义之意，又将此山更名为“景忠山”,2023-02-19,5.0,3,江苏,景忠山
174955027,366096918,景忠山宗教文化博大精深，源远流长。据史料记载，自宋代开始，就有道士于景忠山之阳清修，千百年来一直香火不断。明朝后期，以民族英雄戚继光为代表的一批戍边将领，以山言志，修葺庙宇。,2023-02-19,5.0,1,江苏,景忠山
178280515,72644017,玩的很愉快,2023-08-13,5.0,0,河北,景忠山
175788717,226998158,"景色不错，性价比很高的地方，挺好的啊，
【景色】
【趣味】
【性价比】",2023-05-09,5.0,0,河北,景忠山
174818987,20928016,景忠山景区空气清新，植被种类很多，景色优美。,2023-02-05,5.0,1,北京,景忠山
175309755,226998158,"景色不错，性价比很高的地方，值得游览
【景色】
【趣味】
【性价比】",2023-03-26,5.0,0,河北,景忠山
175043895,41518121,烧香拜佛的地方，爬上去要2—3个小时，累,2023-02-28,5.0,1,河北,景忠山
175010150,174381108,佛教圣地，景色优美求香拜佛的好去处。,2023-02-25,5.0,1,河北,景忠山
175790462,20928016,景忠山景色优美，空气清新，适合放松身心，感受大自然。,2023-05-09,5.0,0,北京,景忠山
174449628,220042107,爬山让人舒服，,2023-01-01,5.0,0,河北,景忠山
172490999,184828254,没有全部正式开放，艰难登顶，大殿未正式开放。,2022-09-03,4.0,0,云南,景忠山
172463000,3922142,景色非常不错，确实挺好，值得一去，挺好的,2022-09-01,3.0,0,辽宁,景忠山
