id,用户id,评论内容,评论时间,评分,点赞数,景点名称,城市,省份
180455307,312193385,讲解详细清晰，推荐,2024-01-21,5,0,故宫博物院,北京,北京
180454280,859718,导游热情，讲解完整,2024-01-21,5,0,故宫博物院,北京,北京
180453953,325074719,杨导游很棒、很用心,2024-01-21,5,0,故宫博物院,北京,北京
180451803,233612864,导游美丽大方热情。,2024-01-20,5,0,故宫博物院,北京,北京
180588664,337919860,讲解员人美态度好,2024-02-02,5,0,故宫博物院,北京,北京
180588171,101640713,导游讲解非常仔细,2024-02-02,5,0,故宫博物院,北京,北京
180587624,532645774,导游讲解通俗易懂,2024-02-02,5,0,故宫博物院,北京,北京
180587606,580270294,幽默、负责、详细,2024-02-02,5,0,故宫博物院,北京,北京
180587399,159236863,宋导讲解生动有趣,2024-02-02,5,0,故宫博物院,北京,北京
180586982,39867462,让参观有了内涵。,2024-02-02,5,0,故宫博物院,北京,北京
180585291,382916781,导游态度好非常好,2024-02-01,5,0,故宫博物院,北京,北京
180584201,167774595,导游讲解风趣幽默,2024-02-01,5,0,故宫博物院,北京,北京
180583268,528941694,大美 讲的好 服务好,2024-02-01,5,0,故宫博物院,北京,北京
180583009,46959160,宋导，解说棒棒哒,2024-02-01,5,0,故宫博物院,北京,北京
180580350,164004462,值得一去，超推荐,2024-02-01,5,0,故宫博物院,北京,北京
180576408,220040030,very good,2024-01-31,5,0,故宫博物院,北京,北京
180576330,232629409,导游很棒 携程很好,2024-01-31,5,0,故宫博物院,北京,北京
180576288,63939762,讲解生动，好评！,2024-01-31,5,0,故宫博物院,北京,北京
180576244,13866465,不错！值得推荐！,2024-01-31,5,0,故宫博物院,北京,北京
180576273,237207248,不错，体验感很好,2024-01-31,5,0,故宫博物院,北京,北京
180575970,213271268,绘声绘色，超级棒,2024-01-31,5,0,故宫博物院,北京,北京
180575960,51080986,大美老师讲很好，,2024-01-31,5,0,故宫博物院,北京,北京
180575513,44678830,特别棒，介绍耐心,2024-01-31,5,0,故宫博物院,北京,北京
180575380,4824432,导游很好很专业。,2024-01-31,5,0,故宫博物院,北京,北京
180730586,34251025,导游安排和讲解都非常好👍,2024-02-14,5,0,故宫博物院,北京,北京
180730245,80981648,演讲精彩，服务好，人和善！,2024-02-14,5,0,故宫博物院,北京,北京
180730243,570140261,讲的可以，只不过时间太短了,2024-02-14,5,0,故宫博物院,北京,北京
180730233,500338719,导游妞妞讲解详细 服务超级好,2024-02-14,5,0,故宫博物院,北京,北京
180730124,4918546,郭导讲解真不错，详细、有趣,2024-02-14,5,0,故宫博物院,北京,北京
180719013,88204932,李永虎导游讲解耐心细致👏,2024-02-13,5,0,故宫博物院,北京,北京
180718972,62852297,导游李永虎讲解清晰地道👍,2024-02-13,5,0,故宫博物院,北京,北京
180709902,420091659,值得去，方便快捷，适合带娃,2024-02-12,5,0,故宫博物院,北京,北京
180662879,98157406,耐心，注重细节，小朋友喜欢,2024-02-10,5,0,故宫博物院,北京,北京
180662710,113713057,张导讲解的很全面，很热情！,2024-02-10,5,0,故宫博物院,北京,北京
180660351,514756822,导游讲解很到位 性格幽默风趣,2024-02-09,5,0,故宫博物院,北京,北京
180653726,120128057,讲解员很好，故事有趣，细致,2024-02-08,5,0,故宫博物院,北京,北京
180653741,120035981,李鑫导游讲解生动，点赞👍,2024-02-08,5,0,故宫博物院,北京,北京
180653088,6056677,讲解员生动有趣！孩子很喜欢,2024-02-08,5,0,故宫博物院,北京,北京
180650636,341258015,史导游讲解很棒，很细致👍,2024-02-07,5,0,故宫博物院,北京,北京
180648876,93136755,李导非常专业 时间节奏也很好,2024-02-07,5,0,故宫博物院,北京,北京
180643714,534615838,讲解详细，幽默风趣，非常棒,2024-02-06,5,0,故宫博物院,北京,北京
180643557,581466230,杨导讲解娓娓道来，有趣味！,2024-02-06,5,0,故宫博物院,北京,北京
180643567,11347128,杨导解说的很好，很好的体验,2024-02-06,5,0,故宫博物院,北京,北京
180643119,15603986,细心专业非常满意的一次游玩,2024-02-06,5,0,故宫博物院,北京,北京
180730152,15013326,郭导很敬业，非常棒！,2024-02-14,5,0,故宫博物院,北京,北京
180718774,580686794,大美！讲解细致到位！,2024-02-13,5,0,故宫博物院,北京,北京
180712337,528871495,讲得很细，体验非常好,2024-02-12,5,0,故宫博物院,北京,北京
180669168,259713336,大美老师讲解生动有趣,2024-02-11,5,0,故宫博物院,北京,北京
180665790,257002576,聊天很nice的导游,2024-02-10,5,0,故宫博物院,北京,北京
180664145,577834450,郭导讲解到位，服务好,2024-02-10,5,0,故宫博物院,北京,北京
180663978,35681379,值得一去，导游很耐心,2024-02-10,5,0,故宫博物院,北京,北京
180662958,163570098,大美老师讲的很好👍,2024-02-10,5,0,故宫博物院,北京,北京
180662645,61382289,大年初一游故宫，真好,2024-02-10,5,0,故宫博物院,北京,北京
180653742,398902967,李鑫导游讲解细致好评,2024-02-08,5,0,故宫博物院,北京,北京
180648866,115873897,讲解的很仔细，幽默！,2024-02-07,5,0,故宫博物院,北京,北京
180627088,580756731,导游很热情，尽职尽责,2024-02-04,5,0,故宫博物院,北京,北京
180599952,190785331,姜导不错，讲解很详细,2024-02-04,5,0,故宫博物院,北京,北京
180599805,20284234,讲解细致 耐心解答 专业,2024-02-04,5,0,故宫博物院,北京,北京
180599589,538658030,导游很专业，讲解很棒,2024-02-04,5,0,故宫博物院,北京,北京
180599556,246031987,宋导，讲解的生动有趣,2024-02-04,5,0,故宫博物院,北京,北京
180598968,554035677,讲解细致，照顾周到！,2024-02-04,5,0,故宫博物院,北京,北京
180598861,416597267,😀😀😀😀😀,2024-02-04,5,0,故宫博物院,北京,北京
180598724,98973276,皇城故事周导讲解不错,2024-02-04,5,0,故宫博物院,北京,北京
180596340,75637470,讲解专业，服务热情！,2024-02-03,5,0,故宫博物院,北京,北京
179641652,8773025,秋高气爽，景色怡人，游人不是特别多，导游点评生动细致，特别满意！,2023-11-03,5,0,故宫博物院,北京,北京
179540445,473668044,杨导讲的很细致，值得一听,2023-10-26,5,0,故宫博物院,北京,北京
179435848,414163384,故宫是每个中国人必须要来一次的地方，丰厚的历史底蕴，宋导的生动讲解，把我们带回到了每个朝代历史的长河里~,2023-10-18,5,0,故宫博物院,北京,北京
179368242,14000389,秀才说的丁导游讲解的非常好，通俗易懂很有趣，推荐秀才说，很棒，赞,2023-10-13,5,0,故宫博物院,北京,北京
179353724,223658911,秀才说王导，讲解的很好，玩的很开心，全程跟团氛围特别好！推荐！！,2023-10-11,5,0,故宫博物院,北京,北京
179301486,456080549,来北京选择了秀才说，给安排的张秀才，张老师待人和气，提前一天告诉我在哪找她讲解风趣幽默，历史文化底蕴扎实，真心很好，一路跟下来都能听的懂，很喜欢听，感谢张老师带我看不一样的皇宫[玫瑰],2023-10-08,5,0,故宫博物院,北京,北京
179149891,109788685,宋宋导游很敬业，也很帮忙拍照。唯一没有满分的点在于还有一半行程（后宫）没结束，就希望我们满分好评了，有些用力。此外，餐也取消了、珍宝馆并无讲解。,2023-09-28,4,0,故宫博物院,北京,北京
179141093,74581197,故宫讲解，精准到位、收获满满、不虚此行，秀才说的安导👍👍👍,2023-09-27,5,0,故宫博物院,北京,北京
179071123,391512864,秀才说王导，游玩三个半小时，专业耐心，天气舒服，特别好，很开心！,2023-09-22,5,0,故宫博物院,北京,北京
179065224,7264174,今天天气非常好，天真蓝，安导非常细心讲解，下次来还找他，大力推荐,2023-09-21,5,0,故宫博物院,北京,北京
178746076,35628070,值得去的地方，感受明清两朝的风韵，了解泱泱大国上下五千年的风采。,2023-09-01,5,0,故宫博物院,北京,北京
178744948,111568624,推荐大家选揉秀才说团队，讲解详细，服务太非常好，王导讲解的非常细致来故宫一定要听讲解可以更全面的了解中国历史文化，一次非常不错的体验！下次再来！,2023-09-01,5,0,故宫博物院,北京,北京
178576557,547804293,导游前一天按时联系我们，第二天也早早到了等待，整个故宫讲解非常细致，专业素养非常高，解答问题也很有耐心，是一次很不错的旅游体验，感谢导游的付出。,2023-08-24,5,0,故宫博物院,北京,北京
180843838,64221504,导游知识渊博， 态度亲切,2024-02-20,5,0,故宫博物院,北京,北京
180807176,60425171,讲解的很细致，值得推荐,2024-02-18,5,0,故宫博物院,北京,北京
180778355,74233548,张丽娜导游业务能力精湛,2024-02-18,5,0,故宫博物院,北京,北京
180778343,11679940,导游热情，讲解很仔细。,2024-02-18,5,0,故宫博物院,北京,北京
180778303,580265161,张丽娜讲解很好，很不错,2024-02-18,5,0,故宫博物院,北京,北京
180767643,284413916,讲解的很好，细致周到。,2024-02-17,5,0,故宫博物院,北京,北京
180766769,503656589,讲解很专业，团队氛围好,2024-02-17,5,0,故宫博物院,北京,北京
180277216,347004006,老师讲的很好！谢谢老师,2024-01-02,5,0,故宫博物院,北京,北京
180155460,238024985,经由阿哥家的导游黄磊。,2023-12-24,5,0,故宫博物院,北京,北京
179958816,569026837,美女讲解特别棒，是我遇到最专业的讲解，下次还想遇见这个美女讲解,2023-12-03,5,0,故宫博物院,北京,北京
179883571,460227512,皇城故事孙导详尽解说，行前主动联系确认旅客，细心用心值得推荐。,2023-11-26,5,0,故宫博物院,北京,北京
179528838,225854859,岳导讲解非常优秀，有故事，有历史，强烈推荐！非常好的一位讲理！,2023-10-25,5,0,故宫博物院,北京,北京
179520910,75223033,京游阿哥梅导讲解很详细工作很认真全程很满意好好👍！好👌👌,2023-10-24,5,0,故宫博物院,北京,北京
179294967,84582842,王伟导游非常敬业，专业知识专业，加上故宫今天天气秋爽，好似上了一堂生动的历史课。推荐大家来故宫秀才说。,2023-10-08,5,0,故宫博物院,北京,北京
179132556,264241142,非常棒，解说很敬业，讲了四个小时，很不错，讲的非常到位。。。。,2023-09-26,5,0,故宫博物院,北京,北京
179002669,83618245,李导讲解带入性很好，切实讲解了明、清历史，详细介绍了故宫各类历史文化，好好上了一堂历史课程，物超所值。,2023-09-17,5,0,故宫博物院,北京,北京
178889400,112813176,秀才说杜导知识渊博，语言幽默，专业能力强，耐心细致，态度热情，,2023-09-10,5,0,故宫博物院,北京,北京
178877882,15128384,秀才说导游倩倩讲解非常精彩，历史沿革思路非常清晰，讲解历史故事生动形象，很吸引人继续听下去，一路还安排了休息时间，对老人孩子很友好，值得推荐！,2023-09-09,5,0,故宫博物院,北京,北京
178767901,386949842,安导讲的非常好、故宫之行甚是愉快、这次出行相当满意、值得推荐、,2023-09-03,5,0,故宫博物院,北京,北京
178599691,44252802,刘佳鑫导游知识渊博，服务意识非常值得表扬。善解人意，他是一个灵活多变，合理的旅游规划老师。值得全网推荐[啤酒][啤酒][啤酒][啤酒][啤酒],2023-08-26,5,0,故宫博物院,北京,北京
178261680,44531168,非常感谢“秀才说”的夏红珍导游，特别敬业！顶着烈日给我们一行人耐心讲解了4个多小时！孩子们受益匪浅👍,2023-08-12,5,0,故宫博物院,北京,北京
178180646,1187162,时代的更迭，历史长河中，有些曾经不可靠近的庄严，如今落入凡间。,2023-08-07,5,0,故宫博物院,北京,北京
180778958,100334898,每次去北京必去故宫！,2024-02-18,5,0,故宫博物院,北京,北京
180766810,282019042,导游姐姐讲解特别棒!,2024-02-17,5,0,故宫博物院,北京,北京
180755142,582731099,导游张女士讲解很棒！,2024-02-16,5,0,故宫博物院,北京,北京
180745233,39927189,带孩子学习了很多知识,2024-02-15,5,0,故宫博物院,北京,北京
180732172,411629,好👌。👌。👌。,2024-02-14,5,0,故宫博物院,北京,北京
180367701,156932106,非常好，孩子特别喜欢,2024-01-12,5,0,故宫博物院,北京,北京
180367489,340570971,好好好，郭郭郭郭郭郭,2024-01-12,5,0,故宫博物院,北京,北京
180362219,17854182,故宫一日游，👍🏻,2024-01-11,5,0,故宫博物院,北京,北京
180362064,34434397,杨导很专业！棒棒哒！,2024-01-11,5,0,故宫博物院,北京,北京
180353878,342612869,很好非常好，感谢杨导,2024-01-09,5,0,故宫博物院,北京,北京
180293813,203840312,宋导很好特别好讲解好,2024-01-05,5,0,故宫博物院,北京,北京
180278961,4883070,导游很好，说得很详细,2024-01-02,5,0,故宫博物院,北京,北京
180278502,17755150,京游阿哥韩导讲解细致,2024-01-02,5,0,故宫博物院,北京,北京
180210499,16917456,(*︾▽︾)真好真好,2023-12-28,5,0,故宫博物院,北京,北京
180195373,15473199,假期带孩子看看非常好,2023-12-26,5,0,故宫博物院,北京,北京
180149581,181292442,讲解详细，开心到腰疼,2023-12-23,5,0,故宫博物院,北京,北京
180148157,302916098,一辈子值得去的地方，,2023-12-23,5,0,故宫博物院,北京,北京
180141751,198224660,故宫故宫，唯我独尊！,2023-12-22,5,0,故宫博物院,北京,北京
179947846,75872613,宋宋导游人美讲解更完美，对游客照顾尤佳，责任感很强，可亲可爱,2023-12-01,5,0,故宫博物院,北京,北京
179628645,222241740,王伟讲解生动形象有趣,2023-11-02,5,0,故宫博物院,北京,北京
179520125,24227870,皇城故事，讲解细致，准时出发，孩子能听的津津有味。推荐岳导。,2023-10-24,5,0,故宫博物院,北京,北京
179367200,246840548,皇家气象就是不一样，蕴含的文化历史内涵也很多，安导讲的很好。,2023-10-13,5,0,故宫博物院,北京,北京
179349348,561278346,田导知识渊博、讲解生动、活波、诙谐、有趣，下次还要找田导安排,2023-10-10,5,0,故宫博物院,北京,北京
179274924,190846138,李廷彬导游非常专业，耐心，历史知识丰富，严谨，下次来还找他！,2023-10-06,5,0,故宫博物院,北京,北京
179170532,17712323,李永虎导游特别好，讲解的特别详细非常敬业，就是国庆人太多了。,2023-10-01,5,0,故宫博物院,北京,北京
180718991,156443639,李文虎讲解赞赞赞,2024-02-13,5,0,故宫博物院,北京,北京
180714744,33126908,非常好，专业高效,2024-02-12,5,0,故宫博物院,北京,北京
180708879,18367842,讲的很透，好评！,2024-02-12,5,0,故宫博物院,北京,北京
180702634,275553653,介绍很详细，超棒,2024-02-11,5,0,故宫博物院,北京,北京
180667879,5404428,宋宋导游讲得详细,2024-02-11,5,0,故宫博物院,北京,北京
180663859,193235433,挺好挺好的杨导。,2024-02-10,5,0,故宫博物院,北京,北京
180663684,380101,宋导很好，谢谢！,2024-02-10,5,0,故宫博物院,北京,北京
180662888,25384492,张导真棒 讲解详细,2024-02-10,5,0,故宫博物院,北京,北京
180662849,318752317,非常棒，讲解详细,2024-02-10,5,0,故宫博物院,北京,北京
180662660,498516,安排流畅讲解清楚,2024-02-10,5,0,故宫博物院,北京,北京
180662494,174561063,非常好的宋宋导游,2024-02-10,5,0,故宫博物院,北京,北京
180662517,315939064,宋宋导游讲得很好,2024-02-10,5,0,故宫博物院,北京,北京
180662508,580481002,宋宋导游讲得好！,2024-02-10,5,0,故宫博物院,北京,北京
180658168,47110673,导游讲解可以👍,2024-02-09,5,0,故宫博物院,北京,北京
180657290,72991688,太好了，旅程愉快,2024-02-08,5,0,故宫博物院,北京,北京
180654325,578620815,服务好，态度好！,2024-02-08,5,0,故宫博物院,北京,北京
180653692,76170384,张导讲解的非常好,2024-02-08,5,0,故宫博物院,北京,北京
180649313,284734354,体验很棒 路线很长,2024-02-07,5,0,故宫博物院,北京,北京
180648889,55040639,非常好，讲解清晰,2024-02-07,5,0,故宫博物院,北京,北京
180648890,568213664,皇城故事周导很好,2024-02-07,5,0,故宫博物院,北京,北京
180594371,53169319,很值得去，讲解也不错,2024-02-03,5,0,故宫博物院,北京,北京
180594065,84923499,导游专业，讲解很详细,2024-02-03,5,0,故宫博物院,北京,北京
180593971,388106862,宋导，好~好~好！好,2024-02-03,5,0,故宫博物院,北京,北京
180593076,160308212,很好很赞，讲的很清楚,2024-02-03,5,0,故宫博物院,北京,北京
180591883,575889606,讲解细致 ，服务周到。,2024-02-03,5,0,故宫博物院,北京,北京
180588109,469905061,非常棒的导游 下次再来,2024-02-02,5,0,故宫博物院,北京,北京
180587996,78942335,讲解丰富有趣，非常好,2024-02-02,5,0,故宫博物院,北京,北京
180587757,30257563,讲解细致，内容丰富。,2024-02-02,5,0,故宫博物院,北京,北京
180582698,476733786,讲解很细致，很不错！,2024-02-01,5,0,故宫博物院,北京,北京
180582431,25952625,导游专业，讲解热心！,2024-02-01,5,0,故宫博物院,北京,北京
180581687,5818539,非常好，导游讲的很好,2024-02-01,5,0,故宫博物院,北京,北京
180574855,275265766,王老师好认真负责👍,2024-01-31,5,0,故宫博物院,北京,北京
180527000,579011637,导游幽默风趣 讲解到位,2024-01-28,5,0,故宫博物院,北京,北京
180520355,432507905,宋导很热情，讲解很好,2024-01-27,5,0,故宫博物院,北京,北京
180503764,320009098,孙老师讲解的非常细致,2024-01-24,5,0,故宫博物院,北京,北京
180490027,1484754,方便快捷，服务到位。,2024-01-22,5,0,故宫博物院,北京,北京
180455416,38378256,导游很幽默，很敬业。,2024-01-21,5,0,故宫博物院,北京,北京
180438423,577271848,非常满意，强烈推荐。,2024-01-18,5,0,故宫博物院,北京,北京
180428143,85260644,宋导热情专业，非常棒,2024-01-16,5,0,故宫博物院,北京,北京
180372295,35776779,讲解详细，接待热情。,2024-01-13,5,0,故宫博物院,北京,北京
179295326,46455213,故宫选了秀才说，张导带着游览紫禁城，讲解非常精彩，服务相当的好，历史和后宫小故事串联，一点儿都不枯燥，孩子特别爱听，推荐秀才说张导[强][强][强],2023-10-08,5,0,故宫博物院,北京,北京
179162972,414107565,皇城故事孙导今天带我们游玩故宫，态度非常好，讲解详细，讲解内容有趣。,2023-09-30,5,0,故宫博物院,北京,北京
179147764,388635002,"秀才说王导游，讲解专业，服务态度好！
秀才说王导游，讲解专业，服务态度好！
秀才说王导游，讲解专业，服务态度好！",2023-09-28,5,0,故宫博物院,北京,北京
179059869,265896520,小周老师非常专业和认真对待游客热情周到，有求必应，知识丰富，讲解时语气文温而雅，通俗易懂，是一位难得的好导游。感谢小周老师，祝福她漂亮健康快乐平安！,2023-09-20,5,0,故宫博物院,北京,北京
178974532,552812267,秀才说王导，让我们深入了解真实的故宫历史，精彩讲说，回味无穷。精彩！,2023-09-14,5,0,故宫博物院,北京,北京
178879788,18610773,秀才说的安导，讲解有趣生动，带团耐心细心。故宫很美，挺好，下次还来。,2023-09-09,5,0,故宫博物院,北京,北京
178877912,165437152,秀才说导游倩倩带我们一路逛故宫，雨中的故宫紫禁城别有一番风味，中间安排了休息时间，照顾老人孩子，历史故事有趣，专业知识扎实，能回答各种问题，很不错！,2023-09-09,5,0,故宫博物院,北京,北京
178867712,327083109,皇城故事讲解详细，张弛有度。故宫壮观，历史氛围浓厚，御花园景色优美。,2023-09-08,5,0,故宫博物院,北京,北京
178563576,77744105,冬游故宫也是美得，远了最暖和的日子去，天蓝蓝配皇家宫殿，十分美丽🤩,2023-08-23,5,0,故宫博物院,北京,北京
178509099,20676415,今天参加了秀才说的博物院精讲游览，刘佳鑫导游热情洋溢，服务意识非常值得推荐。关键是把紫禁城的理念和天象星星太阳和月亮的完美结合。收获满满。强烈推荐！,2023-08-20,5,0,故宫博物院,北京,北京
178281083,745456,位于北京市城中心的故宫博物院是中国现存的第一大故宫群落，明朝始建，清朝扩建，建筑风格极具观赏性，且极具实用性，是中国古代人民智慧的展现，特别值得游览！特别提示：一年四季，阴晴雨雾都有特色！,2023-08-13,5,0,故宫博物院,北京,北京
180780836,70396438,导游很负责。讲解的很详细！,2024-02-18,5,0,故宫博物院,北京,北京
180767662,149650918,讲解得很细致，服务很周到。,2024-02-17,5,0,故宫博物院,北京,北京
180763588,27067889,导游姐姐热情，小朋友超喜欢,2024-02-16,5,0,故宫博物院,北京,北京
180755120,552841149,郭导讲的特别好，幽默风趣。,2024-02-16,5,0,故宫博物院,北京,北京
180754960,228039092,服务热情，讲解的非常满意！,2024-02-16,5,0,故宫博物院,北京,北京
180754839,56477406,张老师讲解详细 风趣 五星好评,2024-02-16,5,0,故宫博物院,北京,北京
180744996,220146762,导游很负责人，讲解很生动。,2024-02-15,5,0,故宫博物院,北京,北京
180744541,72145168,距离地铁站很近，方便。推荐,2024-02-15,5,0,故宫博物院,北京,北京
180742490,535891050,非常满意张导，再来还找你。,2024-02-15,5,0,故宫博物院,北京,北京
180765127,31595684,春节这种人山人海还可以,2024-02-17,5,0,故宫博物院,北京,北京
180755195,82073910,给张导点赞，讲解得很好,2024-02-16,5,0,故宫博物院,北京,北京
180749730,408425270,导游非常棒，讲解很有趣,2024-02-15,5,0,故宫博物院,北京,北京
180747447,604907,体验不是很好，导游很慢,2024-02-15,5,0,故宫博物院,北京,北京
180745663,526445181,讲解专业，行程安排丰富,2024-02-15,5,0,故宫博物院,北京,北京
180730150,415622529,郭导讲的好，非常喜欢！,2024-02-14,5,0,故宫博物院,北京,北京
180729579,64997211,玩的好开心，导游很哇塞,2024-02-14,5,0,故宫博物院,北京,北京
180720778,325290173,讲解到位，旅程很赞👍,2024-02-13,5,0,故宫博物院,北京,北京
180720788,59767992,导游人很好，讲解有趣！,2024-02-13,5,0,故宫博物院,北京,北京
180711672,71454639,讲解非常到位，非常负责,2024-02-12,5,0,故宫博物院,北京,北京
180708951,91742591,小林讲解的很好，赞👍,2024-02-12,5,0,故宫博物院,北京,北京
180708926,574177641,小林讲解详细耐心热情！,2024-02-12,5,0,故宫博物院,北京,北京
180669046,104919739,杨辉导游带的，讲得不错,2024-02-11,5,0,故宫博物院,北京,北京
180664141,160719216,感谢郭导的细心讲解👍,2024-02-10,5,0,故宫博物院,北京,北京
180662659,340359810,好好好玩玩玩，感谢杨导,2024-02-10,5,0,故宫博物院,北京,北京
180654083,3276590,李永虎导游讲解详细👍,2024-02-08,5,0,故宫博物院,北京,北京
180653723,14757154,李鑫导游很好，讲解细致,2024-02-08,5,0,故宫博物院,北京,北京
180652182,166924735,服务非常好，讲解很详细,2024-02-08,5,0,故宫博物院,北京,北京
180650808,103620659,讲解到位，秀才说服务好,2024-02-07,5,0,故宫博物院,北京,北京
180643295,581369151,讲解有针对性，注重互动,2024-02-06,5,0,故宫博物院,北京,北京
180575788,13702547,张导游讲解得很仔细，非常感谢,2024-01-31,5,0,故宫博物院,北京,北京
180527577,49792091,郭导 讲的非常详细，非常清楚。,2024-01-28,5,0,故宫博物院,北京,北京
180522391,605088,人山人海，现在管理的不人性化,2024-01-27,5,0,故宫博物院,北京,北京
180501861,838045,郭郭讲的特别棒，很生动有趣。,2024-01-24,5,0,故宫博物院,北京,北京
180494415,8288880,宋导服务热情，讲解详细。赞！,2024-01-23,5,0,故宫博物院,北京,北京
180455188,577276894,导游非常棒，又学到了很多知识,2024-01-21,5,0,故宫博物院,北京,北京
180448192,116449926,导游特别好，下次还找大美老师,2024-01-20,5,0,故宫博物院,北京,北京
180363107,68092929,非常不错，以后来了还找杨导！,2024-01-11,5,0,故宫博物院,北京,北京
180362222,276411594,宋导人好心好 性格开朗 超级喜欢,2024-01-11,5,0,故宫博物院,北京,北京
180278497,160448214,宋宋姐讲的特别好，讲解很详细,2024-01-02,5,0,故宫博物院,北京,北京
180228189,443056903,讲解的挺好的，感谢杨导，推荐,2023-12-30,5,0,故宫博物院,北京,北京
180215648,197002078,非常好，导游很好，老人很开心,2023-12-29,5,0,故宫博物院,北京,北京
180204173,3133580,导游小姐姐蛮辛苦的 一直在讲解,2023-12-27,5,0,故宫博物院,北京,北京
180189438,54497699,"体验太棒了, 已经推荐给朋友了",2023-12-25,5,0,故宫博物院,北京,北京
180124461,196675401,皇城故事孙导讲解的非常认真，细致，增长了很多的知识，本次行程非常开心,2023-12-19,5,0,故宫博物院,北京,北京
179948763,32146875,宋导！人特别热情，讲解特别专业、细致！非常棒！下次故宫一定还要找宋导,2023-12-01,5,0,故宫博物院,北京,北京
179642612,346623532,皇城故事岳导讲解清晰态度很好,2023-11-03,5,0,故宫博物院,北京,北京
179465766,7265396,导游非常专业，讲得非常好非常好非常好，超级推荐！！！！！！！！！！！,2023-10-22,5,0,故宫博物院,北京,北京
179442678,208041316,强烈安利秀才说！！！讲的超级好，不会走马观花~历史变得有趣生动~谢谢侯导，非常贴心，还给大家休息时间。还问了大家的行程，告知从哪个门出去。安利！！！,2023-10-19,5,0,故宫博物院,北京,北京
179360209,96777492,讲解非常详细有趣，感觉除了景色以外，还了解到了对应的历史与原因，但是推荐1点进故宫，不然不够时间看珍宝馆和钟表馆了，非常推荐#秀才说的丁导，可以冲～,2023-10-12,5,0,故宫博物院,北京,北京
180428887,52805251,"讲的特别好,小朋友特别喜欢",2024-01-16,5,0,故宫博物院,北京,北京
180425235,10612156,过年关系人特多，导游也不错,2024-01-15,5,0,故宫博物院,北京,北京
180376112,38494422,宋导 非常好非常好非常好👍,2024-01-14,5,0,故宫博物院,北京,北京
180372168,246425974,温柔的小姐姐，讲解的很详细,2024-01-13,5,0,故宫博物院,北京,北京
180293612,497934075,解说详细认真，服务周到热情,2024-01-05,5,0,故宫博物院,北京,北京
180238478,51687946,岳导讲解的很好，服务的很好,2023-12-31,5,0,故宫博物院,北京,北京
180219031,47244313,非常值得去，一定要加上导游,2023-12-29,5,0,故宫博物院,北京,北京
179957966,16887448,"宋宋导游超级棒，热情负责，风趣幽默，强烈推荐！
来故宫一定要约导游～",2023-12-03,5,0,故宫博物院,北京,北京
179872699,568255362,“皇城故事”小贝，讲的故事好听有趣，导游带的线路非常好，非常耐心！,2023-11-24,5,0,故宫博物院,北京,北京
179798120,56559396,天气很好，拍照漂亮，带上家里两宝出来，圆北京梦！感谢皇城故事杨导！,2023-11-16,5,0,故宫博物院,北京,北京
179642580,8361853,故宫全程讲讲解非常精彩到位,2023-11-03,5,0,故宫博物院,北京,北京
179641627,18511645,讲解透彻易懂，服务态度好。,2023-11-03,5,0,故宫博物院,北京,北京
179562456,31733848,宋导服务好，讲解好，重游故宫，不一样的感受，值得推荐，来故宫找宋导,2023-10-29,5,0,故宫博物院,北京,北京
179538840,80841353,皇城故事笋导讲解很好 很推荐,2023-10-26,5,0,故宫博物院,北京,北京
179436515,70359090,今天带着家人一起游览故宫博物院，非常震撼，秀才说的张科学导游的讲解非常专业幽默，让我们对故宫的历史有了进一步的了解，对明清的历史有了进一步的了解。,2023-10-18,5,0,故宫博物院,北京,北京
179353742,73877759,秀财说王导讲解很好！耐心，热情周到，很开心的一天，值得购买，正规。,2023-10-11,5,0,故宫博物院,北京,北京
179294817,115795326,秀才说张导人好心好，这次故宫没白来，学到了很多知实，连冷门的报警系统和供暖系统，而且服务没的说，不但讲了故宫还给讲了地标性建筑，棒棒哒[强][强],2023-10-08,5,0,故宫博物院,北京,北京
179135164,4963649,周老师讲解非常好，第一次来故宫，很壮观，如果没有周老师的详细讲解，真的很难了解故宫600多年的历史，以及历史背后的故事。非常满意，强烈推荐秀才说。,2023-09-26,5,0,故宫博物院,北京,北京
178995428,244501829,皇城故事岳导游 讲解很详细 了解了很多故宫的故事 一定要穿舒适的鞋子！！,2023-09-16,5,0,故宫博物院,北京,北京
178952149,61861749,秀才说，董老师说得很好，临时有接待，陪着等然后再细讲，有文化有故事,2023-09-12,5,0,故宫博物院,北京,北京
180430613,246175610,百年故宫，故宫百年,2024-01-16,5,0,故宫博物院,北京,北京
180428131,208052981,宋导，五星级名导！,2024-01-16,5,0,故宫博物院,北京,北京
180371195,3768125,好好好好好，棒棒棒,2024-01-13,5,0,故宫博物院,北京,北京
180371065,69597900,讲解非常到位，推荐,2024-01-13,5,0,故宫博物院,北京,北京
180371081,1452001,讲解很专业，很到位,2024-01-13,5,0,故宫博物院,北京,北京
180362063,459938,讲解丰富，内容详细,2024-01-11,5,0,故宫博物院,北京,北京
180353716,513586229,"服务态度好
讲解透彻",2024-01-09,5,0,故宫博物院,北京,北京
180303228,568411896,感谢杨导 讲解很细致,2024-01-07,5,0,故宫博物院,北京,北京
180303226,482618655,杨导超棒！心情很好,2024-01-07,5,0,故宫博物院,北京,北京
180286790,244070900,导游小贝讲解太棒了,2024-01-03,5,0,故宫博物院,北京,北京
